Age_at_enrollment,Admission_grade,pass_rate_sem1,pass_rate_sem2,finance_risk,drop_score,risk_level,shap_feat,shap_val
28,144.8,0.8,1.0,0,0.268172290509354,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9991"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.8711820611611606, 0.44250946148878934, -0.30896765785513813, -0.275972859945078, -0.26962567547366234]"
28,152.1,0.4,0.2,0,0.9139109322570834,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9991"", ""bin__finance_risk_1""]","[0.9765059431148637, 0.746190461639284, 0.5132495426420327, 0.44250946148878934, -0.30896765785513813]"
20,126.1,0.6666666666666666,0.0,0,0.9568708126999321,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""cat__Course_9254"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, 0.3675768098841127, 0.3364076526958035, -0.30896765785513813]"
22,136.0,1.0,1.0,0,0.06587242992603173,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.9552210144112008, -0.8711820611611606, -0.8433571779977013, 0.5312426675174139, -0.4613765001806311]"
19,124.3,0.875,0.875,0,0.12340866799649661,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
20,129.9,1.0,0.6666666666666666,0,0.31265716369979923,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""bin__Gender_1"", ""cat__Course_9670"", ""cat__Fathers_qualification_19""]","[-0.39115493778445665, -0.30896765785513813, 0.2280876536307362, 0.18685737359024376, -0.1715050024771398]"
26,136.1,0.2857142857142857,0.0,0,0.978785321536116,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, 0.5132495426420327, 0.3675768098841127, -0.30896765785513813]"
21,115.1,0.5,0.0,1,0.9909993072252363,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""cat__Course_9254""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.3675768098841127, 0.3364076526958035]"
18,143.6,0.0,0.0,0,0.46561337318920587,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
18,115.8,1.0,1.0,0,0.16251631117519022,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.30896765785513813, -0.275972859945078, -0.26962567547366234, -0.22925552338684446]"
22,149.0,1.0,1.0,0,0.0308269490104039,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-3.142750055047539, 2.9338476964906426, -2.878267258957302, 2.3908076010342354, -0.8711820611611606]"
36,100.0,0.0,0.0,0,0.9789992545763303,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.3675768098841127]"
20,133.4,1.0,1.0,0,0.09415040844808269,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.8711820611611606, -0.469103449825348, 0.4229539019535702, -0.39115493778445665, -0.35996963060907333]"
20,122.8,0.5,0.0,0,0.9823436648544915,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved""]","[1.43842794418387, 0.9892492439322105, 0.3675768098841127, -0.30896765785513813, 0.2871484225354103]"
25,151.2,0.8,0.6,0,0.6253966627980613,Yellow,"[""cat__Course_9991"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_enrolled""]","[0.44250946148878934, -0.30896765785513813, -0.26962567547366234, 0.2600728970534313, -0.22925552338684446]"
35,137.0,0.8333333333333334,0.8333333333333334,0,0.32187964565620447,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9003"", ""bin__finance_risk_1"", ""num__Age_at_enrollment"", ""bin__Gender_1""]","[-0.4862470602703223, -0.3423986791228612, -0.30896765785513813, 0.2754122984233589, 0.2280876536307362]"
22,118.0,0.0,0.0,0,0.48352512803367215,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
26,126.4,1.0,0.875,0,0.1203498974218101,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""cat__Fathers_qualification_39"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, -0.547568881179896, 0.5312426675174139]"
20,130.0,0.6666666666666666,0.3333333333333333,1,0.8204483784835896,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Application_mode_44"", ""cat__Course_9003""]","[1.3171779098034833, 0.668557942402193, 0.5031316793463577, -0.38522250363967914, -0.3423986791228612]"
50,112.5,0.46153846153846156,0.18181818181818182,0,0.9761611124314036,Red,"[""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""cat__Course_8014"", ""num__Age_at_enrollment""]","[1.5174532262272087, 1.33211101050849, 1.0184988523029554, -0.6734548248977921, 0.617964908402661]"
20,118.3,0.625,0.625,0,0.2743041093315261,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[0.5312426675174139, -0.4613765001806311, 0.42576025771842546, -0.30896765785513813, -0.2762306234738683]"
20,121.4,0.7142857142857143,1.0,0,0.11749608239124906,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500"", ""bin__finance_risk_1""]","[-0.9552210144112008, -0.8711820611611606, 0.5312426675174139, -0.4613765001806311, -0.30896765785513813]"
35,140.0,0.8333333333333334,0.16666666666666666,1,0.9806500978061029,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""cat__Application_mode_7"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9003""]","[1.3171779098034833, 1.0534929432930316, 0.7471132461126765, 0.746190461639284, -0.3423986791228612]"
19,109.0,1.0,1.0,0,0.07205170059632306,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
43,110.0,0.0,0.0,0,0.9732438170170907,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Age_at_enrollment""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.4581070237456533]"
19,119.8,0.875,0.875,0,0.14805650194126033,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
25,130.0,0.75,0.75,0,0.3689544978797775,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_1st_sem_approved""]","[0.5312426675174139, -0.469103449825348, -0.4613765001806311, 0.42576025771842546, -0.39115493778445665]"
19,167.3,0.0,0.0,0,0.4809336083738468,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
20,111.9,1.0,1.0,0,0.1966540540182738,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9853"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.8711820611611606, 0.7323010328262937, -0.469103449825348, -0.39115493778445665, -0.35996963060907333]"
22,136.0,0.0,0.0,0,0.4988706650721161,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
19,124.0,1.0,0.8333333333333334,0,0.1711672882750759,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""cat__Course_9254"", ""bin__finance_risk_1""]","[-0.4862470602703223, -0.39115493778445665, -0.35996963060907333, 0.3364076526958035, -0.30896765785513813]"
32,132.9,0.8,0.8,0,0.3442167141344989,No-risk,"[""cat__Course_9991"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled""]","[0.44250946148878934, -0.40926006009215465, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234]"
57,154.0,0.8333333333333334,1.0,0,0.5322045205397707,Yellow,"[""num__pass_rate_sem2"", ""num__Age_at_enrollment"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""bin__finance_risk_1""]","[-0.8711820611611606, 0.7778227930596686, -0.469103449825348, 0.4229539019535702, -0.30896765785513813]"
20,115.0,0.5714285714285714,0.5714285714285714,1,0.8207531685987679,Red,"[""bin__finance_risk_1"", ""cat__Course_9500"", ""num__Curricular_units_2nd_sem_enrolled"", ""bin__Gender_1"", ""num__Curricular_units_1st_sem_enrolled""]","[1.3171779098034833, -0.4613765001806311, 0.26428655318705513, 0.2280876536307362, 0.20742166401666878]"
38,96.0,0.0,0.0,1,0.9967817222133282,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
45,168.2,1.0,1.0,0,0.321998526876059,No-risk,"[""num__pass_rate_sem2"", ""num__Age_at_enrollment"", ""cat__Course_9991"", ""cat__Fathers_qualification_3"", ""bin__finance_risk_1""]","[-0.8711820611611606, 0.503780705076227, 0.44250946148878934, -0.43626709976270756, -0.30896765785513813]"
43,140.0,0.3333333333333333,0.6666666666666666,1,0.9550163948630639,Red,"[""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Age_at_enrollment"", ""cat__Course_9773"", ""bin__Gender_1""]","[1.3171779098034833, 0.5132495426420327, 0.4581070237456533, 0.4229539019535702, 0.2280876536307362]"
19,137.4,1.0,1.0,0,0.16038779453681237,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, 0.2280876536307362]"
49,150.0,0.4,0.2,1,0.9890773907220879,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Age_at_enrollment"", ""num__Curricular_units_1st_sem_approved""]","[1.3171779098034833, 0.9765059431148637, 0.746190461639284, 0.5951280677373743, 0.5132495426420327]"
43,100.5,0.875,0.875,0,0.30094823881415855,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
34,148.5,0.6666666666666666,0.0,0,0.9225493877835665,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_8014"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, -0.6734548248977921, 0.3675768098841127, -0.30896765785513813]"
18,123.3,0.8,1.0,1,0.42496070556121895,Yellow,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[1.3171779098034833, -0.8711820611611606, -0.2762306234738683, -0.26962567547366234, -0.22925552338684446]"
43,138.7,1.0,1.0,0,0.30451594795979986,No-risk,"[""num__pass_rate_sem2"", ""num__Age_at_enrollment"", ""cat__Course_9991"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38""]","[-0.8711820611611606, 0.4581070237456533, 0.44250946148878934, -0.30896765785513813, -0.275972859945078]"
21,117.2,0.5,0.16666666666666666,0,0.8959675218870709,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved""]","[1.0534929432930316, 0.746190461639284, 0.3364076526958035, -0.30896765785513813, 0.2871484225354103]"
40,114.3,0.6,0.8,0,0.890608438881881,Red,"[""cat__Mothers_qualification_34"", ""cat__Fathers_qualification_34"", ""cat__Course_9991"", ""num__pass_rate_sem2"", ""num__Age_at_enrollment""]","[1.0240290410381454, 0.5416264006020014, 0.44250946148878934, -0.40926006009215465, 0.38959650174979293]"
19,125.3,0.6666666666666666,1.0,0,0.15498961877782158,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[-0.8711820611611606, -0.469103449825348, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683]"
27,97.0,1.0,0.6666666666666666,0,0.41630580098017583,Yellow,"[""num__Curricular_units_1st_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""bin__Gender_1"", ""cat__Fathers_qualification_37""]","[-0.39115493778445665, 0.3364076526958035, -0.30896765785513813, 0.2280876536307362, -0.21019561689035582]"
43,140.0,0.0,0.25,0,0.9690906689084531,Red,"[""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[0.9654517828552774, 0.8610254428476123, -0.5926392311726058, 0.5312426675174139, 0.5031316793463577]"
31,124.0,1.0,1.0,0,0.19949481760752613,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9991"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, 0.44250946148878934, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
26,140.0,0.0,0.0,1,0.9900912764262213,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
34,127.0,1.0,1.0,0,0.3022698853485259,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9991"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_grade"", ""cat__Fathers_qualification_38""]","[-0.8711820611611606, 0.44250946148878934, -0.30896765785513813, 0.30847969931868435, -0.275972859945078]"
30,110.0,0.8571428571428571,0.8571428571428571,0,0.47021938639684646,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""cat__Mothers_qualification_34""]","[2.1329793534995662, -1.9274561435829065, -1.7477616584241904, 1.7357918199289653, 1.0240290410381454]"
36,170.0,0.8571428571428571,0.0,0,0.9507426076847344,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved""]","[1.43842794418387, 0.9892492439322105, 0.5312426675174139, -0.4613765001806311, -0.39115493778445665]"
46,120.0,0.0,0.2,1,0.9952891036012025,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_7"", ""num__Curricular_units_2nd_sem_approved""]","[1.3171779098034833, 0.9765059431148637, 0.9654517828552774, 0.7471132461126765, 0.746190461639284]"
22,130.0,0.6,0.6,0,0.5703389018888311,Yellow,"[""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.30896765785513813, 0.2871484225354103, -0.26962567547366234, 0.2600728970534313, -0.22925552338684446]"
27,130.0,0.0,0.0,0,0.9782897414126402,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_7"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, 0.7471132461126765, -0.5926392311726058]"
20,122.5,1.0,0.6,0,0.2352542066918551,No-risk,"[""bin__finance_risk_1"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.30896765785513813, -0.275972859945078, -0.26962567547366234, 0.2600728970534313, -0.22925552338684446]"
